age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,campaign,previous,poutcome,y,previously_contacted,pdays_capped
46,technician,married,secondary,no,1975,yes,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
47,management,married,secondary,no,7,no,no,telephone,8,aug,2,0,no_prior_campaign,0,0,872
57,unknown,married,primary,no,900,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
39,management,married,tertiary,no,3590,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
32,management,married,tertiary,no,500,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
35,management,married,tertiary,no,82,no,no,cellular,8,aug,4,0,no_prior_campaign,1,0,872
41,self-employed,married,secondary,no,0,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
35,management,single,tertiary,no,181,yes,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
52,blue-collar,married,secondary,no,331,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
37,management,married,tertiary,no,578,yes,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
42,self-employed,married,tertiary,no,0,no,no,cellular,8,aug,6,0,no_prior_campaign,0,0,872
47,blue-collar,married,secondary,no,8229,no,no,cellular,8,aug,2,0,no_prior_campaign,1,0,872
46,self-employed,married,primary,no,107,yes,no,cellular,8,aug,6,0,no_prior_campaign,0,0,872
32,management,divorced,tertiary,no,5550,yes,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
52,housemaid,married,primary,no,135,no,no,cellular,8,aug,9,0,no_prior_campaign,0,0,872
34,management,married,tertiary,no,1352,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
31,technician,married,secondary,no,172,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
33,management,married,tertiary,no,1585,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
33,management,single,tertiary,no,238,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
33,technician,single,secondary,no,671,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
35,management,single,tertiary,no,2975,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
34,management,married,tertiary,no,101,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
34,management,divorced,tertiary,no,221,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
50,entrepreneur,married,secondary,no,2731,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
30,technician,single,secondary,no,224,yes,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
38,management,married,tertiary,no,328,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
32,technician,single,tertiary,no,1150,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
55,management,married,tertiary,no,6880,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
44,management,single,tertiary,no,1424,yes,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
52,unemployed,married,secondary,no,2142,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
52,technician,married,secondary,no,172,yes,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
59,blue-collar,married,secondary,no,12928,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
31,technician,married,tertiary,no,311,no,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
60,technician,single,tertiary,no,2934,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
37,management,married,tertiary,no,3288,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
60,blue-collar,married,secondary,no,1433,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
47,blue-collar,married,primary,no,17,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
57,admin.,married,primary,no,853,yes,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
39,self-employed,divorced,tertiary,no,0,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
30,management,married,tertiary,no,105,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
43,management,married,tertiary,no,6,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
47,unknown,married,secondary,no,74,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
45,technician,married,secondary,no,581,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
41,technician,married,secondary,no,187,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
39,management,married,tertiary,no,947,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
38,management,married,tertiary,no,179,no,no,unknown,8,aug,4,0,no_prior_campaign,1,0,872
51,entrepreneur,married,primary,no,805,yes,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
58,retired,married,primary,no,-257,yes,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
53,unemployed,divorced,tertiary,no,0,yes,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
49,entrepreneur,married,primary,no,10772,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
41,technician,married,tertiary,no,6961,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
40,technician,single,secondary,no,8259,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
34,technician,single,secondary,no,19348,yes,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
41,technician,single,secondary,no,43,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
34,technician,married,secondary,no,134,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
32,technician,married,tertiary,no,3939,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
33,technician,married,secondary,no,390,yes,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
46,services,married,secondary,no,1034,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
33,management,married,tertiary,no,1047,no,no,cellular,8,aug,4,0,no_prior_campaign,1,0,872
35,management,single,tertiary,no,252,yes,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
44,technician,single,secondary,no,7138,no,no,cellular,8,aug,2,0,no_prior_campaign,1,0,872
55,self-employed,married,primary,no,0,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
31,self-employed,married,tertiary,no,1015,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
34,management,married,tertiary,no,63,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
34,technician,single,secondary,no,1076,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
38,technician,single,secondary,no,1788,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
31,management,single,tertiary,no,165,no,yes,cellular,8,aug,2,0,no_prior_campaign,1,0,872
34,management,married,tertiary,no,-16,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
31,management,single,tertiary,no,9506,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
55,retired,married,primary,no,1821,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
31,technician,single,tertiary,no,2744,yes,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
57,services,married,secondary,no,504,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
45,technician,married,tertiary,no,3168,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
33,technician,single,tertiary,no,340,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
35,management,married,tertiary,no,3161,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
50,technician,married,secondary,no,315,no,no,cellular,8,aug,10,0,no_prior_campaign,0,0,872
33,management,married,tertiary,no,2604,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
45,management,divorced,tertiary,no,2406,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
42,technician,married,tertiary,no,-805,no,no,cellular,8,aug,6,0,no_prior_campaign,0,0,872
46,blue-collar,married,primary,no,1596,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
32,management,single,tertiary,no,28,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
47,technician,divorced,tertiary,no,8422,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
31,admin.,married,secondary,no,88,yes,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
45,blue-collar,married,secondary,no,827,yes,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
50,management,married,tertiary,no,290,no,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
54,management,divorced,tertiary,no,-125,no,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
50,blue-collar,married,secondary,no,0,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
57,admin.,married,secondary,no,3242,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
51,blue-collar,married,secondary,no,700,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
37,management,married,tertiary,no,478,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
45,management,married,tertiary,no,4877,yes,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
30,management,single,tertiary,no,0,no,no,cellular,8,aug,5,0,no_prior_campaign,0,0,872
32,technician,single,secondary,no,4843,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
38,technician,single,secondary,no,4359,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
31,management,single,tertiary,no,37,no,no,cellular,8,aug,2,0,no_prior_campaign,1,0,872
55,management,married,tertiary,no,171,yes,no,cellular,8,aug,6,0,no_prior_campaign,0,0,872
32,technician,single,secondary,no,40,no,no,cellular,8,aug,2,0,no_prior_campaign,1,0,872
55,blue-collar,married,primary,no,9997,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
49,management,divorced,tertiary,no,10,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
47,management,married,tertiary,no,260,no,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
46,management,single,tertiary,yes,-344,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
57,retired,married,tertiary,no,815,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
33,management,single,tertiary,no,59,yes,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
33,technician,married,secondary,no,1264,no,yes,cellular,8,aug,6,0,no_prior_campaign,0,0,872
46,technician,single,tertiary,no,2739,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
43,admin.,married,secondary,no,324,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
35,management,single,tertiary,no,75,no,yes,cellular,8,aug,11,0,no_prior_campaign,0,0,872
49,admin.,married,secondary,no,1047,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
38,technician,married,tertiary,no,-1,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
44,management,married,tertiary,no,5581,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
35,entrepreneur,married,tertiary,no,2723,yes,yes,cellular,8,aug,4,0,no_prior_campaign,0,0,872
48,admin.,married,secondary,no,811,no,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
30,unemployed,married,secondary,no,221,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
50,management,married,secondary,no,3002,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
31,technician,married,secondary,no,535,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
40,management,married,tertiary,no,326,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
47,blue-collar,married,secondary,no,2215,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
42,technician,single,secondary,no,146,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
48,management,married,secondary,no,4415,yes,no,cellular,8,aug,6,0,no_prior_campaign,0,0,872
34,technician,married,secondary,no,5266,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
59,housemaid,married,primary,no,116,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
59,technician,divorced,tertiary,no,0,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
30,management,single,tertiary,no,940,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
43,self-employed,married,primary,no,9304,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
31,technician,single,secondary,no,942,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
46,blue-collar,married,primary,no,222,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
33,technician,married,secondary,no,-534,yes,yes,cellular,8,aug,7,0,no_prior_campaign,0,0,872
30,technician,single,secondary,no,0,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
59,retired,divorced,secondary,no,93,no,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
35,technician,married,tertiary,no,944,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
46,admin.,married,secondary,no,2148,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
51,technician,married,secondary,no,19,no,yes,cellular,8,aug,4,0,no_prior_campaign,0,0,872
41,management,married,tertiary,no,3353,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
38,management,single,tertiary,no,5244,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
47,management,single,tertiary,no,275,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
35,technician,married,secondary,no,46,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
32,technician,single,tertiary,no,1190,yes,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
33,management,married,tertiary,no,2374,yes,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
43,management,married,tertiary,no,21510,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
46,blue-collar,married,secondary,no,723,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
38,management,married,tertiary,no,1074,no,no,cellular,8,aug,8,0,no_prior_campaign,0,0,872
49,services,married,secondary,no,823,no,no,cellular,8,aug,4,0,no_prior_campaign,1,0,872
41,technician,single,secondary,no,2300,no,no,cellular,8,aug,6,0,no_prior_campaign,0,0,872
60,blue-collar,married,tertiary,no,759,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
52,services,married,primary,no,1625,no,no,cellular,8,aug,2,0,no_prior_campaign,1,0,872
35,technician,married,secondary,no,254,no,no,cellular,8,aug,7,0,no_prior_campaign,0,0,872
47,services,married,unknown,no,11,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
52,technician,married,secondary,no,3577,no,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
35,technician,divorced,secondary,no,213,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
30,management,single,tertiary,no,2900,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
51,services,married,primary,no,0,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
33,management,single,tertiary,no,308,yes,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
35,self-employed,married,tertiary,no,1987,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
39,technician,single,secondary,no,316,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
37,management,married,tertiary,no,5016,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
32,technician,single,tertiary,no,881,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
38,technician,single,tertiary,no,523,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
40,technician,married,secondary,no,84,yes,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
33,management,married,tertiary,no,2907,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
57,management,married,tertiary,no,1963,no,yes,cellular,8,aug,3,0,no_prior_campaign,0,0,872
53,blue-collar,married,primary,no,1868,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
38,management,married,tertiary,no,484,yes,no,cellular,8,aug,8,0,no_prior_campaign,0,0,872
47,housemaid,married,secondary,no,131,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
34,technician,single,tertiary,no,19,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
32,admin.,married,secondary,no,2711,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
32,housemaid,married,primary,no,3786,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
31,technician,married,tertiary,no,120,no,no,cellular,8,aug,1,0,no_prior_campaign,1,0,872
32,admin.,single,tertiary,no,298,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
55,management,married,tertiary,no,223,no,no,cellular,8,aug,5,0,no_prior_campaign,0,0,872
55,management,married,tertiary,no,1909,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
39,entrepreneur,married,tertiary,no,745,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
39,management,married,tertiary,no,-468,yes,yes,cellular,8,aug,2,0,no_prior_campaign,0,0,872
35,housemaid,married,primary,no,77,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
40,management,married,tertiary,no,1468,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
40,technician,married,secondary,no,8844,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
33,technician,single,tertiary,no,6127,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
32,management,married,tertiary,no,0,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
39,technician,single,tertiary,no,1190,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
36,technician,married,tertiary,no,4388,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
57,management,married,tertiary,no,1171,no,no,cellular,8,aug,5,0,no_prior_campaign,0,0,872
49,blue-collar,married,secondary,no,1264,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
35,management,married,tertiary,no,2957,yes,yes,cellular,8,aug,3,0,no_prior_campaign,1,0,872
48,blue-collar,married,secondary,no,2083,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
40,housemaid,married,secondary,no,949,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
32,technician,single,secondary,no,483,no,no,cellular,8,aug,3,0,no_prior_campaign,1,0,872
52,unemployed,married,secondary,no,1639,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
48,services,married,secondary,no,801,no,no,cellular,8,aug,1,0,no_prior_campaign,0,0,872
31,management,married,tertiary,no,10088,no,no,cellular,8,aug,6,0,no_prior_campaign,0,0,872
34,management,single,tertiary,no,2455,no,no,cellular,8,aug,6,0,no_prior_campaign,0,0,872
31,management,single,tertiary,no,2,no,no,cellular,8,aug,1,0,no_prior_campaign,1,0,872
37,technician,single,secondary,no,274,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
44,technician,married,tertiary,no,1707,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
34,management,married,tertiary,no,832,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
54,services,married,secondary,no,196,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
32,entrepreneur,married,primary,no,795,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
36,technician,divorced,secondary,no,1,no,no,cellular,8,aug,3,0,no_prior_campaign,1,0,872
59,retired,married,secondary,no,2768,no,yes,cellular,8,aug,5,0,no_prior_campaign,0,0,872
41,management,single,secondary,no,800,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
34,management,single,tertiary,no,2093,no,no,cellular,8,aug,6,0,no_prior_campaign,0,0,872
43,technician,married,tertiary,no,591,yes,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
54,technician,married,tertiary,no,98,no,no,cellular,8,aug,4,0,no_prior_campaign,0,0,872
31,technician,married,secondary,no,367,yes,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
32,technician,married,secondary,no,167,yes,yes,cellular,8,aug,3,0,no_prior_campaign,0,0,872
46,technician,married,secondary,no,778,yes,no,cellular,8,aug,10,0,no_prior_campaign,0,0,872
49,housemaid,married,tertiary,no,443,no,no,cellular,8,aug,6,0,no_prior_campaign,0,0,872
43,self-employed,married,tertiary,no,3003,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
53,management,married,tertiary,no,2385,no,no,cellular,8,aug,8,0,no_prior_campaign,0,0,872
38,management,single,tertiary,no,11971,yes,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
30,management,single,tertiary,no,344,no,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
36,management,single,tertiary,no,2745,yes,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
33,management,married,tertiary,no,571,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
46,management,married,tertiary,no,1103,yes,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
31,management,married,tertiary,no,3897,yes,no,cellular,8,aug,3,0,no_prior_campaign,0,0,872
39,management,married,tertiary,no,1795,no,no,cellular,8,aug,7,0,no_prior_campaign,1,0,872
46,management,married,tertiary,no,4,no,no,cellular,8,aug,4,0,no_prior_campaign,1,0,872
49,technician,divorced,secondary,no,229,no,no,cellular,8,aug,2,0,no_prior_campaign,0,0,872
